vote_id,vote_average,vote_count
238067,5,1
53482,7,5
238636,6,5
146919,6.5,71
43257,7.9,10014
89551,5.9,7
214075,5,1
118340,5.9,21
132263,6,41
63358,5.8,639
53870,6.3,3
208284,8,1
242095,6,1
74294,3.1,17
99324,5,1
121234,6.5,50
145668,0,0
298158,5,116
262958,6.1,1830
200051,5.7,35
185460,7.1,54
138103,6.3,41
250551,6,42
235984,5.6,1707
276935,7.2,18
37737,0,0
184315,8.1,8
282268,6.3,20
279414,5.9,36
79773,5.5,12
163710,5.9,14
150897,6.5,545
44527,6,1
56329,6.4,17
157849,6.4,304
47401,7.3,4
159667,5,1
231576,5,1
12470,6.3,10
158219,6.8,6
87966,5.3,4
38691,5.4,21
44405,5.4,37
172542,0,0
46853,5.3,9
156713,5.2,22
114577,5.5,2
34469,5.5,6
70005,5.1,14
168031,6.7,4
44752,0,0
113091,7.8,9
136616,0,0
29313,6.1,36
191293,0,0
162372,7,1
215848,7.4,7
109913,4.6,26
108003,4,3
50916,5.3,6
54013,4.7,5
25722,5.4,44
40990,5.3,21
21393,6.2,13
215962,6.1,11
31896,5.2,9
70476,5.9,17
26566,7,44
60106,6.1,5
35837,5.5,51
82120,6.4,100
27906,7.6,18
244536,6,11
242088,5.7,294
60316,6.3,22
199977,5.9,127
238603,5.8,5
149893,7.4,27
57331,6.7,13
80705,6.1,14
169760,6,1
262904,6.7,649
161056,4.3,3
164419,4,3
243683,5.4,11
118953,5.9,91
46076,5.5,1
63333,7,5
269100,0,0
276621,4.2,21
116495,0,0
438144,5.6,15
284711,3.8,6
53865,0,0
53425,6.3,2
27270,4,1
204213,5,235
92848,6,4
63334,4,1
244566,6,1
7983,5.4,52
69325,6.1,295
50372,10,1
209269,2,1
157845,5.5,53
261813,6.4,158
4992,4.5,4
44155,7.3,36
239566,6.9,47
192143,5.7,18
217316,6.6,10
242454,5.3,6
167948,6.5,749
212849,6.9,16
38730,5.6,5
229297,4.5,6
61991,7.3,14
61050,5.4,5
36964,6,35
60287,7.6,132
78075,5,1
139997,0,0
265169,7,142
159160,6.5,362
53576,6.5,17
252822,4.5,2
253306,4.8,3
94196,5.5,22
64934,7.3,516
84986,7.3,298
18628,5.5,21
228194,7.5,13
242643,0,1
192623,2.2,3
133786,4.2,5
117959,6,1
30195,5.4,31
151310,6.6,13
107891,0,0
193722,6.7,3
67822,5.8,8
201361,6.2,123
107828,6.2,26
42676,0,0
244610,6,1
261825,6,14
120212,5.9,10
161602,5.2,2816
106337,5.8,2677
47517,6,66
76757,5.7,7
98566,5,1
273404,4.8,8
296778,6.2,96
254446,7.6,7
56085,7.6,19
243935,4.7,16
112999,6.4,1859
48347,6.3,3
137876,6.1,83
227156,5.2,34
62045,7,1
174337,4.5,3
286709,6.5,2
53544,6.8,8
59701,8.5,2
210739,8,1
54487,7.1,6
81543,5.1,4
143295,6.4,1234
42825,4,1
53860,5,24
193893,5,1
5800,7.2,3
152756,6.4,5
240679,0,0
124069,3.3,4
64129,8.5,2
30057,7,3
57868,3.8,2
42796,7.3,3
146428,5.3,40
25032,6.7,19
37352,6.4,154
198436,4.1,19
314285,6.9,25
269650,7.1,15
124972,6.1,33
22937,0,0
74767,3.5,1
69225,4.5,46
55225,4,1
292893,6.3,9
258805,6.1,214
108010,6.7,19
56268,6,7
242022,5.6,9
22555,5,1
36138,5,1
85547,5.3,8
162532,4,1
178606,6,5
56354,2.9,24
71320,6.3,13
81828,5.8,2
275619,0,0
43877,5.6,139
112087,6.2,30
292294,6.3,1314
211067,4.2,21
212769,4.5,2
189,6.3,19
255491,4.5,2
272261,7.3,1415
213417,7.5,2
65210,0,0
249164,7.6,11
33209,5.5,2
257377,7,1
86997,5,1
122698,6.4,19
358199,0,0
290274,5,1
75785,5.7,139
123561,5.8,110
95372,6,5
265010,5.3,3
157823,6.5,2
31937,5.6,6
176069,5,2
85765,6.2,6
82760,0,0
44022,5.9,45
32142,4,2
360380,2.5,2
211065,6.6,7
297677,5,108
198460,0,0
76329,0,0
209244,5.3,39
41810,6.8,327
203245,5.9,11
197696,2.5,4
221902,6.6,20
257668,7.5,71
29705,4.6,5
60228,6.6,12
259761,0,0
56702,5,1
297167,6,1
288427,3.8,2
245184,7.2,653
83310,7.5,1
98355,7,3
220289,5.9,8
202125,6.5,19
262357,4.3,3
38467,6.5,1
174326,6.6,8
91207,7,4
127812,5.5,26
25747,4.6,365
180856,4.8,87
261101,8,2
282813,5.5,144
124470,4.5,18
39398,6.1,788
209189,6.3,4
273621,6.4,4
256274,5.9,6
89092,5.5,5
64973,7.1,6
64522,4,4
285692,4.1,5
38462,5.3,3
40951,0,0
47571,0,0
74950,6.8,259
252956,5.7,9
273656,3.2,3
242090,5.7,3
46737,7,1
119700,0,0
189277,0,0
281468,6.1,19
135800,6.5,79
64683,4.6,34
88573,8,1
247182,6.1,4
207780,6.5,661
2692,0,0
254775,3.8,59
241848,6.9,25
187458,0,0
126172,5.6,45
250777,6,1
402857,0,0
94590,0,0
76846,5.4,4
242683,5.5,5
98250,6.2,10
198567,0,0
174314,7,4
40218,6.7,3
173300,5.6,8
116569,6.5,4
147106,0,0
56364,5.5,4
285597,0,0
117969,0,0
49503,4.6,7
203024,0,0
201283,7,1
177335,7.2,20
242131,1,1
118245,5,1
35568,0,0
329227,0,0
76047,3,1
291162,0,0
285946,6,1
242475,7,2
286402,6.4,17
57277,3.8,4
107146,7.1,17
52686,7.4,7
124295,6.2,672
47860,5,1
238561,5.3,2
204922,3.9,15
288916,7,1
267539,0,1
199933,7.7,457
212530,5.8,829
216859,5.6,89
234200,4.3,19
216282,5.8,218
283384,5.4,261
188839,5.7,67
192145,6,1
254191,6.7,859
244517,5.7,22
80853,4.4,6
154400,7,73
80318,6.4,8
98116,0,0
246400,4.5,9
250650,6.7,294
288130,5,162
184322,6.4,11
244772,6.5,40
287590,4.4,18
169314,5.7,3
3171,3.5,12
27740,0,0
117992,5.4,12
83188,2.5,2
121975,5,1
180252,6.8,11
135418,4.5,5
88285,6.3,3
27286,6.4,18
71181,4,4
2965,6,10
32109,7.1,7
72472,6.7,11
33814,5.1,7
29328,6.1,4
16091,6.8,5
96600,5,1
72114,6.7,62
179799,5.7,8
269710,7,5540
196325,5.6,182
87151,6.7,395
198663,10,1
136835,4.7,3
244506,6.5,2
54336,5,1
166643,5.3,3
171061,5,1
55222,6.4,5
13434,6.5,2
193827,4.4,7
79611,6.8,8
26376,8.3,8
109565,6.8,12
34064,6.8,13
179519,5.5,7
16986,4.5,192
79016,5.9,378
343693,6.2,1145
248504,7.3,8
270302,6.1,100
169917,0,0
223632,7.7,3
282296,0,0
95966,4.4,7
261855,8,1
358724,6.1,432
261770,7.3,21
265832,5,1
244264,5,1
60859,5.5,15
124019,6.8,98
85633,0,0
215935,0,0
245859,5.6,8
264767,0,0
285026,6.7,179
29835,6.4,7
287831,5,2
276843,6.3,12
26750,4.4,14
154653,5.3,4
32891,6.8,255
279967,7.1,4
211879,6.5,5
365189,5,2
13914,8.5,2
2195,4.2,10
12523,6.2,9
8948,3.7,7
84857,5,1
117464,5.5,10
19996,6.5,12
237202,6.1,20
127105,6.5,45
94069,0,0
42553,7.9,8
111479,6.4,262
182799,6.7,15
67493,6.1,20
264656,0,0
68004,6,4
230779,8,31
127798,5.6,12
87621,6.6,28
54561,4.3,2
38654,7.8,4
257451,8.4,5
103701,6.5,46
116352,6,645
69559,6.3,26
251981,4.4,6
254904,7.5,4
18374,6.1,289
42648,8.1,9
42493,6.6,17
157825,6.3,4
116351,7.5,45
17200,3.6,5
52314,3.7,25
282041,7.6,430
198182,5.7,96
292483,6,1
284427,6.1,7
222461,7.7,6
287877,6.1,44
60828,6.6,689
64835,8,350
270668,7.3,23
170687,4.8,13
149871,8.2,10
37702,6.5,2
241261,10,1
174324,5.2,5
219054,6.5,2
199415,5,1
27212,0,0
110887,7.3,6
84540,7.6,5
205004,5.2,8
69328,7.9,7
116350,6.5,2
47703,0,0
20372,6.9,7
102913,6.5,512
102024,5.6,10
209440,6.1,8
239678,6.8,10
93115,0,0
179822,4.5,3
53042,7.7,56
230295,6.9,10
295507,7,2
15916,5.5,10
140481,8,75
142375,8,2
123742,4.5,41
267480,7.7,3
15478,4.7,88
57812,7.4,4600
126141,6.3,29
157424,5.1,374
190859,4.5,4
263855,5.1,5
246403,6.9,317
42416,6.2,57
37630,7.1,4
254375,7.7,6
210911,7.3,29
65485,7.1,19
58509,6,11
250666,8,1
42581,6.7,92
43259,5.4,10
140513,4.7,92
271397,6.2,878
215928,5.5,1588
253312,7.5,2
149509,5.5,5
250546,4.4,9
158997,6.3,17
8445,7.9,16
86493,6.1,12
26730,5.4,9
44445,2.5,2
104378,4.3,10
22758,5.1,190
28690,5.2,60
43749,6.3,690
151368,3.5,2
244534,4.9,10
286554,3,2
91878,3.9,9
56386,5.5,4
50079,5,6
52315,7.3,24
26615,6.2,2439
84062,0,0
234284,6.9,5
49017,6.5,7
88375,6.7,6
98069,5.5,37
38455,6.1,263
33386,0,0
1285,2.9,15
227300,5,4
107034,6.3,16
83613,5.6,5
108933,7.5,3
63360,5.6,677
118257,4.6,218
169250,5.8,25
262543,8.5,2
241254,5.1,74
152745,7,7
100341,6.6,14
227707,5.9,15
25148,5,16
28044,6.3,4
33691,6,1
27371,4.3,11
109364,4.4,34
107928,6.7,28
131887,0,1
38084,0,0
43922,5.9,19
156360,5.9,40
75710,6.2,9
39958,4.5,2
73818,5.8,334
47525,4.8,62
25450,0,0
244761,6.6,36
251852,7.3,1971
153532,6.8,199
188598,5.8,6
206487,0,0
204436,5.8,12
8063,6,24
249719,4.7,8
293271,0,0
206284,0,0
53187,5.3,3
254611,7.8,27
297263,7.2,45
125607,7.7,3
53222,5.9,8
46247,4.9,8
79818,0,0
81246,6.2,12
52318,6.6,4
271007,5,1
21394,5.5,93
26111,10,1
108798,5.8,90
146381,5.8,83
108648,0,0
273641,6.1,5
54113,6.8,20
169883,8.2,5
34658,7.9,8
62967,7.4,779
48585,5.4,52
110073,7.6,16
246741,4.8,3
276496,4,4
282376,6.5,6
37925,6.7,11
43398,7.2,777
261038,7,5499
23996,6.1,86
239571,5.5,10
245891,4.9,55
208869,6.2,7
62655,6.6,9
286654,7.2,1433
91322,6.2,106
38551,6.4,111
205587,6.4,5
157829,7,10
244268,7.1,22
15377,6.9,16
35847,5.7,17
256,6.6,9
295538,7.4,4028
293205,6.2,5
36072,6.2,285
228150,4,6
298317,5.8,201
266285,0,0
75007,7.1,770
215211,8,1
224282,5.8,109
239563,5.5,4
250989,5.8,25
215379,3.7,12
16049,5.3,31
252102,6.9,9
203186,8.4,5
126323,6.6,9
33387,6.8,6
38457,6.9,5
33388,5.7,6
33389,7,1
33392,0,0
147923,5.8,5
62692,4.7,28
438012,5.3,63
115232,5.4,31
275318,5.7,88
156597,6.8,7
54557,6.8,6
28302,6.3,4
38458,6,5
33393,6.6,6
33394,7.3,8
38461,6.4,15
38463,0,0
38454,0,0
81707,6.5,2
47455,4,7
74276,5.6,7
259442,5,15
22072,6.4,11
36323,5.1,4
204762,6.1,502
28437,0,0
124124,0,0
218778,0,0
267333,5.7,9
267336,0,0
284785,3.7,396
35017,5.5,2
117869,6.5,2
218043,0,0
47454,7,1
326038,5.9,75
76207,6.6,7
115214,0,0
245844,8.5,4
118658,5.3,6
292445,7.5,31
224946,6.9,37
74790,5.9,4
285025,4.8,183
253292,5,7
161426,6.4,18
265016,5.9,4
91237,5.8,192
127862,4.8,102
61138,5,10
289727,2.1,7
258193,3,2
39262,6.4,19
31275,0,0
142946,6.4,15
39263,4.9,1006
299203,7,25
2813,7.3,21
242512,0,0
273997,6.3,32
250578,4.9,7
274127,5.4,77
15021,7.6,3475
46314,6.3,4
54445,5.4,37
242582,6.5,4
252457,5.3,3
152736,6.3,3
3937,4.5,3
129943,5,5
94513,6.7,3
129945,3.7,5
41097,7.8,6289
51576,6,1
36523,3.6,13
177572,6.5,47
27501,7.1,255
298538,3.9,7
49706,5.2,16
236735,6,3
241742,0,0
31446,7.3,778
31024,7.7,1660
115549,5.9,70
228326,5.2,6
200727,5,1
217923,7.5,40
69017,6.4,383
304850,8.5,2
225044,8.5,15
273271,6.1,15
143516,6,2
203912,6.5,2
17278,6.2,67
268735,3.7,5
169066,7.2,18
149087,6.4,14
72270,7.1,10
22599,6.5,15
81424,7.6,4862
48504,6,11
173491,5.4,8
264660,7,21
284306,7,2
41558,6,3
40081,7,1
159304,4.3,3
48488,7.3,4
207752,4.6,4
27805,6,11
102851,7.5,2
41023,4.4,9
32069,5.9,6
190173,6.5,66
12314,0,0
52996,0,0
253254,5.2,61
208286,5.5,9
212846,6.5,11
257874,5.6,6
38890,6.2,3
84944,7,2
71098,6.3,4
87060,0,0
63140,0,0
268272,6.8,40
3576,6.3,207
413669,6,2
234862,6.6,68
245700,5,7
224414,7.3,6
251232,7.4,8
278772,4.6,7
38456,5.9,16
33708,7.5,2
21250,7.5,2
37193,4.7,81
83228,6.5,2
83226,6.9,151
180305,6.8,87
92401,6.8,118
77887,7.4,74
116440,3.4,10
82424,5.9,18
98622,4,2
89888,7,3
17082,4.1,8
273510,4.6,5
103081,6.2,13
141950,5.7,21
93407,6.2,22
122843,5.2,73
52475,6,1
14575,2.9,28
58626,6.2,14
20270,4.7,46
157058,4,1
41244,4.8,59
27310,4.8,44
55069,6.5,4
151933,6.6,74
260063,5.5,50
230731,0,0
14830,0,0
77499,6.2,3
264646,5.2,21
275287,7,6
42313,5.8,72
12450,5.9,68
61495,5.7,53
19164,5.7,36
19165,5.8,30
17337,3.4,59
31473,4.8,6
27653,5.2,15
196830,5.3,3
57483,5.4,32
42903,7,13
79365,6.6,20
171581,6.4,176
56212,8.2,70
20994,5,50
199575,7.2,65
178446,6.4,5
17108,8,9
280795,4.6,4
123366,6,5
97414,4,3
34995,4.3,3
72977,6.5,2
67669,6.4,104
188102,7.3,3
41497,6.3,54
244563,5.6,43
99819,2.3,4
256311,7.5,19
130747,6.7,53
42542,5.8,5
159140,6.3,7
103686,5.4,9
56481,5.5,7
42757,6.4,7
177865,0,0
86616,5.5,4
101307,0,1
138754,5,1
68197,5.1,29
166560,6.5,4
222731,4.3,45
297265,3.5,31
54625,3.8,32
25754,4,30
25752,3.7,24
25751,0,0
70575,6.3,6
25753,4.3,9
45181,7.6,5
4956,4.7,3
55596,6.1,8
149023,5.4,17
71114,4.3,9
64679,6,2
15460,7.3,11
39213,4.5,2
74974,5.1,8
32079,6,4
119213,5,1
131475,6.1,25
59996,5.7,11
144471,6.7,3
158426,5.7,5
41035,5.2,6
39239,5.3,4
26298,6.2,13
61415,5.4,14
65612,5.5,13
53412,7,1
53406,6.3,3
53387,5,2
244838,0,0
244836,5,1
154188,5,1
253959,0,0
199336,5.7,3
293028,3.8,2
256679,0,0
12076,5.6,5
55472,4.5,5
51649,4.5,40
25896,5.1,13
172008,0,0
201847,7.6,66
250608,7.3,219
69204,5,1
289314,7.3,89
265180,6.4,17
147533,6.7,6
216156,6.5,965
140979,6.3,3
57563,7,3
87492,5.4,6
80680,6.7,57
68715,5,11
122047,6,3
44092,6.3,2
31418,3.3,2
63069,7.4,9
53853,6.5,2
196802,7.5,3
112501,5.8,5
31879,6.5,3
106635,8,1
81113,5.9,156
97193,6.3,6
43863,8,1
199534,6.2,6
95874,5.5,39
82239,5.5,4
90523,6.5,1
14459,5.1,42
41234,6.7,176
87925,0,0
57749,2.5,2
185567,5.2,136
140276,5.2,27
27341,6.5,303
77951,6.4,230
52010,5,14
75258,4,3
25475,6.7,11
50114,5,8
99785,6.5,6
41545,5.2,3
41842,4,1
59101,4,1
85518,5.5,4
292498,4.5,5
63787,4.6,8
71034,5.8,8
91580,4.4,15
50119,5,5
17699,6.9,37
14666,5.3,15
61856,7,5
36597,3.9,5
105528,0,0
57573,7.2,16
160019,6.7,3
134688,3.4,18
15501,6,2
18434,4,2
16080,5.9,19
232866,5.8,4
89602,7.3,3
74295,4.7,3
101330,4.5,10
109809,5.5,45
59838,5.3,34
2089,7.4,5
290729,7.3,247
293633,6.3,3
152943,6,6
290542,4.9,4
35917,3.3,6
52364,5.8,87
57738,7,1
24091,6.1,7
183662,3.9,7
72103,2.5,4
20362,3.4,5
173761,2.6,5
25391,5.5,5
64160,6.3,4
64161,5.8,11
64372,3.9,7
31775,6.3,7
255476,6.2,7
253899,6.6,427
38470,5.9,8
125257,6.7,3
207933,5.5,13
49585,0,0
36407,7,1
136743,5,1
238203,7.4,83
107413,6.1,108
205819,4.5,37
238628,5.8,3
260001,3.9,74
286817,8,1
57875,10,1
256092,3.5,2
198225,7.3,4
248870,0,0
183108,6.3,9
61525,0,0
156317,0,0
145762,6,1
127375,6.6,18
299313,6.6,13
148326,7.1,7
222772,7.7,3
25553,5.7,51
107682,4,1
180427,6.8,18
209271,6.2,13
195068,5.5,57
52989,6,1
33570,3.8,17
172226,0,0
91343,0,0
40661,8,1
188066,4.6,4
156356,6.9,4
230743,7.4,22
85910,5.8,4
290862,5.3,5
199851,6.5,33
112735,6.9,86
96239,6.2,86
128154,5.9,8
180147,5.5,4
227094,3.8,7
244801,4.2,6
141152,5.7,129
25353,5.9,36
193223,6.8,8
272692,8,2
79723,5.9,4
50400,6.3,3
258070,8,1
76424,5.5,10
68097,3.8,2
264309,4.8,5
2516,5.7,93
251260,4,17
87799,5.1,12
203793,8,2
226948,4,13
249266,5.3,2
130813,5.1,16
35632,5.4,6
44888,6,1
11813,0,0
43453,6,4
194393,5,2
99258,5.1,6
29032,4,1
280134,7,1
28668,0,2
56154,6,3
108852,5.8,19
154515,5.7,3
43193,6.1,4
70512,0,0
73103,6.6,5
38471,5,4
73997,5.9,8
27105,6,25
30302,3.4,7
45256,4.4,29
57789,0,0
61233,7.3,164
257093,7.1,10
263915,5.7,21
167581,6.7,199
258358,8.2,3
30855,5.2,22
241842,3.8,6
32182,4.8,5
109500,6.6,13
16432,6.3,6
20053,6.2,5
47553,6,1
90652,4.6,4
28768,5.6,8
85162,8,5
78522,6.8,6
65214,4.6,22
64075,6.2,14
38460,6.3,8
56929,5,1
40644,4.8,8
103236,6.8,2
85651,6,4
34623,4.3,14
130474,7,88
37133,7.3,59
18122,5.9,41
240510,5,1
84111,2.3,7
82450,6.3,4
103972,4.8,18
207263,5.2,6
37128,5,48
15476,9,1
69065,7.6,58
77067,6.7,19
117007,6,1
20342,4.5,2
98344,5.6,6
273922,5.2,22
91316,6,7
34650,5.9,5
211115,3.1,9
42734,0,0
62804,4.1,5
22515,5,1
209367,6.3,17
25646,5.9,70
202744,7,2
16639,6.2,19
104329,5.3,299
73091,9,1
291155,5.4,4
164251,0,0
88486,0,0
197489,8,5895
59159,6.5,852
84352,7.3,199
205596,6.3,16
171274,5.5,33
287495,6.9,591
14808,5.1,13
34182,6,3
262551,5.8,6
38125,6.9,7
28778,7.4,106
30972,5.5,11
83519,5.8,3
244403,6.6,5767
58760,6.1,8
81347,5.9,30
131631,7.5,12
48135,6.2,6
28019,7.5,13
41077,7.4,44
36132,6.5,99
28967,8.1,18
270403,9,1
322649,5.1,62
294959,6.1,5
273334,5.1,119
295315,8.1,262
58433,5.8,135
288281,7,131
237791,6.8,118
140222,0,1
188538,4.3,3
186161,4.3,6
56178,4.8,4
77412,5.3,6
121020,6,6
33001,7.9,4
20675,5.6,1957
43075,6.1,10
114302,4.6,8
147441,7.1,243
46217,0,0
60479,7.7,878
206563,7.3,20
39298,6.8,31
265195,7,20
17234,7.4,85
298077,7.4,108
157305,5.6,24
212167,6.5,17
250657,5,3
55152,5.5,2
58700,7,1
78399,7,1
143451,7,1
183111,1,1
183113,7.1,4
183119,5.9,8
90978,7.1,7
52853,5.3,2
72638,6.2,35
232100,5.4,37
49431,6.1,52
9742,5.8,9
17009,5.8,22
167963,6.5,2
57106,7.9,41
165477,7,3
143453,7,1
244001,6.3,17
203179,7,1
183127,7,1
202573,4.4,15
162406,5,1
162437,0,0
21811,5.7,5
162442,6.2,38
162435,4.8,14
86532,8.2,24
55538,5.4,1140
22585,4.9,10
203766,4.9,11
100042,0,0
233423,5,116
30449,4.3,3
128606,6.9,20
206821,6.9,7
55308,7,4
289575,4.3,18
284246,5.6,7
103528,5,84
79544,10,1
79475,5.1,60
258086,8.5,24
184061,6.3,6
261037,5.1,26
301566,5.7,74
38459,6.1,19
80920,6.2,54
256913,6.2,222
14524,6.4,17
15741,7.4,45
114750,6.7,20
13617,6,37
17893,6.5,112
40074,7,11
17808,5.4,13
209361,5.7,28
15199,5.3,24
14142,4.7,17
14539,5,2
214096,4.3,9
22609,5.8,10
43768,7,4
288691,4.4,9
157380,5,24
128142,0,0
190870,6,1
285843,0,0
211411,0,0
248211,6.5,1
139930,6,1
166627,7.8,3403
268174,6.1,28
157045,4.7,9
266856,10,1
272602,6.4,11
182349,3.5,6
149940,6.3,2
13646,6.5,1
56152,8.4,61
66707,6.7,98
64928,5.8,3
282848,7.4,9
227735,5.1,15
158439,4.1,7
69060,6.3,134
100416,6.8,41
200044,5.5,89
232679,8.3,3
192558,0,0
193726,6.7,15
228813,6.4,16
102410,5.9,24
20789,6.9,8
17175,6.9,12
40925,5.2,15
7267,6.2,20
15149,5.6,17
204768,5.9,100
201759,4.9,107
202215,4.8,22
283726,4.9,41
289153,7.2,7
15011,5.7,59
295087,5.5,31
13835,4.9,25
140818,5.8,29
18940,7.2,6
14866,4.8,26
45127,5,12
17780,6.7,21
19222,4.4,17
17143,6.5,22
36683,8.1,74
15542,6,10
18232,6.5,58
263614,6.5,33
23515,4.5,164
10258,5.5,4
32080,7.1,14
267806,7,1
159153,6.4,4
72933,5.7,58
250833,6,7
136459,7.4,4
48186,6,1
29596,6.7,41
98404,5.5,10
191037,5.9,128
17963,6,2
253256,7.8,345
254194,5.6,23
151679,4.8,52
242828,8.1,420
241868,6.4,18
119892,5.8,13
110416,3.5,2
304023,4.4,10
252391,4.5,4
142507,7,139
155890,0,0
137769,4.1,4
241771,6,23
54658,6.3,138
90816,6.5,1300
40383,6,6
159121,6.1,283
205775,5.7,28
55317,4.7,61
66129,7,3
45368,4.9,9
105001,4.6,5
228445,6,3
80957,6,1
33838,6,3
114324,5.9,45
141868,6.2,10
101135,6.5,6
214081,5.7,6
24047,5.5,8
77348,6,4
81244,5.2,13
50291,7.4,16
230846,7,2
87235,6.4,51
22460,5.5,2
221240,6.4,7
303623,5.9,61
148430,7.8,6
80787,4.3,3
251736,9,2
99977,6.6,7
61644,6.3,19
79151,6.5,8842
100292,7.4,8
52444,7.9,516
135397,5.9,11
215032,6.7,14
293310,6.3,22
117678,6,1
129966,6.5,380
198130,6.7,401
46473,4.7,12
21861,6,327
170522,6,1
78646,4.6,16
297608,7.8,34
73452,6,1
158967,6.2,35
250643,5.6,17
294600,5.2,16
41608,5.5,11
42332,6.1,4
294538,4.5,45
63484,6.1,14
45167,5.5,31
9510,6,1
13610,6.6,6
184992,5.4,9
254435,6.1,1575
43212,5,1
16877,4.5,34
227159,5.9,9
83451,5.4,9
139715,6.4,14
34651,7.5,2
29060,8.6,4
50571,4,1
17925,6.2,9
44131,6.6,6
136525,6.2,10
68340,5,1
68337,5.9,4
68242,4.4,10
89059,6.1,4
237796,6,2
40102,4.3,28
143092,5.1,7
109441,5.9,10
84742,7.4,5
88107,5.5,12
180607,5,36
164073,6,1
19273,4.2,7
27996,0,0
183190,5.5,70
35801,4.1,4
235679,5,31
10473,4.5,15
34652,5,3
46302,0,0
21791,6,1
66018,5.8,8
120785,5.5,8
43343,5.1,44
72892,6.2,15
94201,3,2
102629,7.1,23
58058,5.8,11
140814,6.6,4
19554,6,2
37641,5.5,4
45120,7,2
33111,7.5,9
133831,6.5,2
63273,8,3
22124,10,1
161422,6.3,10
121250,6.3,4
116385,5.9,5
81182,6.3,3
121992,5.1,66
6110,0,0
96433,3.7,23
238589,6,4
171594,5,1
76815,7.2,18
71316,5.7,16
155130,7.8,4
238185,8,1
31462,4.2,6
167935,6.7,10
78327,6,2
81110,0,0
211247,4.8,3
27446,3.7,3
134355,4.6,5
111750,6.8,10
81038,4.3,2
146946,5.5,4
219343,7.2,5
38636,5,1
254582,7.5,32
163068,6.5,1375
49467,7.3,5
25518,4.3,3
270946,8,1
238222,4.9,5
75364,6.5,119
267355,7.2,5
299618,4.5,4
253331,6.7,414
268386,5,1
296136,6.8,439
252178,0,0
259610,6.6,10
256917,6.7,51
39849,6.4,10
173912,7.5,1126
75491,5.8,8
278086,5.3,27
284293,7,899
40192,7.5,2
300441,0,0
116149,5.1,265
204965,6.5,3148
135714,5.5,17
203834,3.2,3
294254,6.2,29
159100,0,1
302496,6.7,3
147778,7.3,9
99922,4.5,7
28526,6.7,3
89280,6.7,13
193411,0,0
93114,0,0
284995,6.6,10
307087,6,171
150338,7.3,6
212843,5.3,4
79218,6.3,93
105770,6.4,5
169860,4.9,11
306650,6.3,3
35856,4,2
265449,6.8,3
92459,7.7,6
137357,6,2
100257,5,5
43450,0,0
157283,7,3
80031,7.1,6
181876,6,2
27917,5,3
69784,7,1
123432,5.4,12
27884,5.8,5
64851,0,0
28909,3,1
68339,0,0
252721,5,1
40953,6,3
191186,7.4,7
27261,7,1
185546,4.3,9
171075,6.2,578
82966,7.5,17
118337,7,4
244458,5.7,3
20886,6,4
185057,5,5
67869,8.3,2
139169,5.2,16
131194,7,2
230836,6.9,15
139380,5.6,52
41272,7.6,8
84154,5.4,5
276922,4.4,28
303742,5.3,8
257296,6,1
136476,5.4,10
257442,4.8,62
96846,8,3
240820,8.1,15
289416,6.5,58
99879,3,1
70966,6.8,5
20077,6.8,90
171308,3,2
86236,0,0
11616,0,0
170582,7.4,19
266108,5.8,7
163870,7.9,119
250798,4.5,2
277846,6.4,40
282297,6.1,9
123581,8,2
253295,0,0
262088,5.3,2
189133,3.7,3
146916,5.7,5
198171,7.9,14
173805,0,0
38986,7.4,24
74092,6.7,267
307114,4.5,118
306963,5.8,4
246860,5.1,124
297596,5.1,18
100110,5.2,60
210908,4.3,9
47259,5.1,82
262840,5.6,5
42057,5.1,10
207774,3.8,10
193040,5.4,5
82469,5.5,23
52009,6.1,44
169310,7.1,4
123107,4.4,7
181009,6.1,8
68590,0,0
58200,4.3,20
57387,3.8,12
2139,0,0
151730,6.7,3
171357,0,0
17135,5.3,54
44503,6.5,11
308792,6.4,26
63194,4.6,21
46760,5.5,57
134375,6,49
37176,5.4,32
100270,4.6,37
270005,3.6,5
110552,6.7,41
136278,8,1
86305,4,25
17792,4.6,17
74035,4.6,5
110402,6,1
255940,5.4,21
14228,7,2
39195,6.6,359
78247,3.9,21
188832,4.3,2
305276,7.2,8
190000,6,1
245916,7.3,3
183412,5,5
241448,5,4
4683,7.4,4
96011,5.8,6
150108,5.8,4
48443,7.7,49
39928,7.3,17
116762,4,4
55322,7.3,3
65275,5.6,12
252511,5,1
158483,0,0
23076,5.7,41
99261,3.7,3
46570,0,0
124207,6.1,282
89652,5.7,13
42438,2,2
99361,6.2,7
96477,10,1
74018,5.9,114
55689,0,0
104866,5.7,6
3541,0,0
74417,6.4,12
15261,3.5,4
241953,8.3,3
58702,5.1,66
128555,6.6,129
42499,4.8,6
56971,5,5
106970,4,4
42441,6,1
38366,0,0
121510,0,0
105398,6,2
28844,0,0
118802,3.4,5
145677,0,0
260893,0,0
105906,5.5,74
268662,6.2,56
48935,0,0
78566,6,4
101231,0,0
285423,5.2,6
253272,6.2,5
215016,5.3,3
69040,4,11
84425,5.9,43
104398,6.3,6
247437,8.5,2
145337,7,3
289728,6.6,4
214086,7.1,4884
43441,5.1,5
212950,7.4,835
58414,7.3,1437
74071,6.2,410
122917,5,1
40456,6.5,25
273895,7.5,13
227306,5.8,16
246080,2.3,2
225499,7,17
305127,5.9,6
40130,4,1
60041,6.3,10
