adult,budget,movie_id,original_title,overview,popularity,release_date,revenue,runtime,tagline,title
FALSE,2777000,630,The Wizard of Oz,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.",22.064932,8/15/1939,33754967,102,"We're off to see the Wizard, the wonderful Wizard of Oz!",The Wizard of Oz
FALSE,4000000,770,Gone with the Wind,An American classic in which a manipulative woman and a roguish man carry on a turbulent love affair in the American south during the Civil War and Reconstruction.,14.240357,12/15/1939,400176459,238,The greatest romance of all time!,Gone with the Wind
FALSE,0,31044,My Favorite Year,"Benjy Stone is the junior writer on the top rated variety/comedy show, in the mid 50s (the early years). Alan Swann, an Erol Flynn type actor with a drinking problem is to be that weeks guest star.",2.923672,10/1/1982,0,92,,My Favorite Year
FALSE,1752000,599,Sunset Boulevard,A hack screenwriter writes a screenplay for a former silent-film star who has faded into Hollywood obscurity.,11.709777,8/10/1950,5000000,110,A Hollywood Story,Sunset Boulevard
FALSE,839727,15,Citizen Kane,"Newspaper magnate, Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",15.811921,4/30/1941,23217674,119,It's Terrific!,Citizen Kane
FALSE,10500000,62,2001: A Space Odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",22.494622,4/10/1968,68700000,149,An epic drama of adventure and exploration,2001: A Space Odyssey
FALSE,0,121357,Golden Earrings,A British colonel (Ray Milland) escapes from the Gestapo to the Black Forest and poses as a Gypsy's (Marlene Dietrich) mate.,0.949155,8/27/1947,0,95,Strange . . . Amazing . . . Their Love Story !,Golden Earrings
FALSE,1400000,705,All About Eve,"From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit.",12.06308,11/9/1950,63463,138,It's all about women... and their men!,All About Eve
FALSE,1688000,22490,The Women,"Wealthy Mary Haines is unaware her husband is having an affair with shopgirl Crystal Allen. Sylvia Fowler and Edith Potter discover this from a manicurist and arrange for Mary to hear the gossip. On the train taking her to a Reno divorce Mary meets the Countess and Miriam (in an affair with Fowler's husband). While they are at Lucy's dude ranch, Fowler arrives for her own divorce and the Countess meets fifth husband-to-be Buck. Back in New York, Mary's ex is now unhappily married to Crystal who is already in an affair with Buck.",5.076649,1/1/1939,2270000,133,It's all about men!,The Women
FALSE,1288000,223,Rebecca,A self-conscious bride is tormented by the memory of her husband's dead first wife.,8.590813,4/12/1940,6000000,130,The shadow of this woman darkened their love.,Rebecca
FALSE,0,25670,Foreign Correspondent,"The European war was only beginning to erupt across national borders. Its titular hero, Johnny Jones, is an American crime reporter dispatched by his New York publisher to put a fresh spin on the drowsy dispatches emanating from overseas, his nose for a good story promptly leading him to the crime of fascism and Nazi Germany's designs on European conquest In attempting to learn more about a seemingly noble peace effort, Jones who walks into the middle of an assassination, uncovers a spy ring, and, not entirely coincidentally, falls in love.",9.955445,8/16/1940,0,120,The thrill spectacle of the year!,Foreign Correspondent
FALSE,2000000,303,Notorious,"Released shortly after the war, this classic Hitchcock film illustrates the battle between German Nazis and American spies in Rio de Janeiro where a German businessman keeps a wine cellar with uranium ore.",10.135111,8/15/1946,24464742,102,Notorious woman of affairs... Adventurous man of the world,Notorious
FALSE,1500000,4174,Spellbound,"When Dr. Anthony Edwardes arrives at a Vermont mental hospital to replace the outgoing hospital director, Dr. Constance Peterson, a psychoanalyst, discovers Edwardes is actually an impostor. The man confesses that the real Dr. Edwardes is dead and fears he may have killed him, but cannot recall anything. Dr. Peterson, however is convinced his impostor is innocent of the man's murder, and joins him on a quest to unravel his amnesia through psychoanalysis.",5.47596,12/28/1945,7000000,111,The maddest love that ever possessed a woman.,Spellbound
FALSE,0,8356,An Affair to Remember,"Nickie Ferrante's return to New York to marry a rich heiress is well publicized as are his many antics and affairs. He meets a nightclub singer Terry McKay who is also on her way home to her longtime boyfriend. She sees him as just another playboy and he sees her as stand-offish but over several days they soon find they've fallen in love. Nickie has never really worked in his life so they agree that they will meet again in six months time atop the Empire State building. This will give them time to deal with their current relationships and for Nickie to see if he can actually earn a living. He returns to painting and is reasonably successful. On the agreed date, Nickie is waiting patiently for Terry who is racing to join him. Fate intervenes however resulting in misunderstanding and heartbreak and only fate can save their relationship.",9.813419,7/11/1957,0,111,In Italy... on the Mediterranean... across an ocean... and all over New York!,An Affair to Remember
FALSE,2500000,381,To Catch a Thief,A delightful Hitchcock film about an ex-burglar who must catch a thief who’s been copying this style before he gets accused of the wrong crimes. His time is running out as the police are close behind him yet he finds time for a little romance of course. A classic masterpiece starring Grace Kelly and Cary Grant.,5.490505,8/3/1955,8750000,106,WANTED by the police in all the luxury-spots of Europe!... A catch for any woman!,To Catch a Thief
FALSE,0,20758,Father of the Bride,"Proud father Stanley Banks remembers the day his daughter, Kay, got married. Starting when she announces her engagement through to the wedding itself, we learn of all the surprises and disasters along the way.",2.469167,6/16/1950,0,92,You're invited . . . to a hilarious wedding !,Father of the Bride
FALSE,0,29376,The Band Wagon,A pretentiously artistic director is hired for a new Broadway musical and changes it beyond recognition.,3.573935,8/7/1953,0,112,Get Aboard!,The Band Wagon
FALSE,1365000,1859,Ninotchka,A stern Russian woman sent to Paris on official business finds herself attracted to a man who represents everything she is supposed to detest.,5.120036,10/6/1939,2279000,110,Greta Garbo laughs!,Ninotchka
FALSE,0,18299,Love in the Afternoon,Lovestruck conservatory student Adriane pretends to be just as much as a cosmopolitan lover as the worldly mature Frank Flannag hoping that l’amour will take hold.,8.196679,6/30/1957,0,130,Love is a game any number can play... especially in the afternoon...,Love in the Afternoon
FALSE,0,17281,Gigi,"A home, a motorcar, servants, the latest fashions: the most eligible and most finicky bachelor (Louis Jourdan) in Paris offers them all to Gigi (Leslie Caron). But she, who's gone from girlish gawkishness to cultured glamour before our eyes, yearns for that wonderful something money can't buy.",10.36311,4/15/1958,0,116,Thank heaven for Gigi,Gigi
FALSE,0,64382,The Reluctant Debutante,"Jimmy and Sheila Broadbent (Rex Harrison and Kay Kendall), welcome to London Jimmy's 17-year-old daughter, Jane (Sandra Dee). Jane is from Jimmy's first marriage to an American and has come to visit her father and the step-mother she has never met. While visiting Sheila has the idea of making Jane a debutante, an idea Jane resists. Difficulties range from Jane's apathy to being placed on the marriage block, the determined efforts of Sheila's cousin, Mabel Claremont, (Angela Lansbury) to win wealthy David Fenner (Peter Myers) for her debutante daughter Clarissa (Diane Clare), and Jane's attraction to David Parkson (John Saxon), an American drummer who plays in the orchestra at the coming-out balls.",1.954175,1/1/1958,0,94,MGM presents the Comedy-Romance in luscious COLOR!,The Reluctant Debutante
